cluster	type	genome_size	name
genus_3	BDP	39936	BDP_247059
genus_3	BDP	40179	BDP_317610
genus_3	BDP	40724	BDP_363030
genus_3	BDP	40814	BDP_19119
genus_3	BDP	40994	BDP_21918
genus_3	BDP	41041	BDP_5891
genus_3	BDP	41290	BDP_397449
genus_3	BDP	41346	BDP_400628
genus_3	BDP	41381	BDP_324634
genus_3	BDP	41434	BDP_15721
genus_3	BDP	41487	BDP_103636
genus_3	BDP	41728	BDP_200744
genus_3	BDP	41746	BDP_202601
genus_3	BDP	42134	BDP_201655
genus_3	BDP	42413	BDP_183238
genus_3	BDP	42567	BDP_13810
genus_3	BUP	36984	BUP_264526
genus_3	BUP	39173	BUP_30364
genus_3	BDP	40052	BDP_400491
genus_3	BDP	40414	BDP_227630
genus_3	BUP	40628	BUP_91688
genus_3	BDP	41243	BDP_299272
genus_3	BDP	41727	BDP_123802
genus_3	BDP	41921	BDP_131798
genus_3	BDP	42118	BDP_28934
genus_3	BDP	42172	BDP_412907
genus_3	BDP	42221	BDP_132615
genus_3	BDP	42649	BDP_292450
genus_3	BUP	83105	BUP_105374
genus_3	BDP	40960	BDP_224658
genus_3	BDP	38884	BDP_132710
genus_3	BUP	45182	BUP_154363
genus_3	BDP	41356	BDP_370466
genus_3	BDP	39781	BDP_226954
genus_3	BDP	40428	BDP_269428
genus_3	BDP	40570	BDP_26331
genus_3	BDP	41728	BDP_14494
genus_3	BUP	43523	BUP_361724
genus_3	BDP	39646	BDP_226241
genus_3	BDP	41645	BDP_8076
genus_3	BDP	40519	BDP_238243
genus_3	BDP	40731	BDP_81355
genus_3	BDP	40342	BDP_13657
genus_3	BDP	40090	BDP_45250
genus_3	BDP	52806	BDP_307362
genus_3	BDP	43285	BDP_411775
genus_3	BUP	42395	BUP_16550
genus_3	BDP	42221	BDP_326365
genus_3	BDP	43154	BDP_68268
genus_3	BDP	39514	BDP_90961
genus_3	BDP	44292	BDP_321440
genus_3	BDP	41257	BDP_429888
genus_3	BDP	43945	BDP_184553
genus_3	BDP	41690	BDP_147969
genus_3	BDP	43060	BDP_8532
genus_3	BDP	41571	BDP_193354
genus_3	BDP	42430	BDP_184303
genus_3	BDP	42781	BDP_259085
genus_3	BDP	44955	BDP_376757
genus_3	BDP	46169	BDP_306698
genus_3	BDP	41252	BDP_279922
genus_3	BDP	42177	BDP_136097
genus_3	BDP	41843	BDP_66843
genus_3	BDP	42692	BDP_148691
genus_3	BDP	43238	BDP_381356
genus_3	BDP	42226	BDP_209447
genus_3	BDP	43700	BDP_81047
genus_3	BDP	44041	BDP_115186
genus_3	BUP	87654	BUP_96546
genus_3	BDP	44350	BDP_178079
genus_3	BDP	46204	BDP_429564
genus_3	BDP	47587	BDP_13343
genus_3	BDP	44659	BDP_421046
genus_3	BDP	46933	BDP_367645
genus_3	BDP	47435	BDP_153882
genus_3	BDP	44963	BDP_181754
genus_3	BDP	45408	BDP_406199
genus_3	BDP	47497	BDP_291686
genus_3	BDP	47933	BDP_2001
genus_3	BDP	37055	BDP_302000
genus_3	BDP	41973	BDP_105831
genus_3	BDP	43211	BDP_376414
genus_3	BDP	43397	BDP_402321
genus_3	BDP	43842	BDP_3623
genus_3	BDP	45730	BDP_9583
genus_3	BDP	46412	BDP_227219
genus_3	BDP	47191	BDP_325322
genus_3	BDP	47333	BDP_113984
genus_3	BDP	48566	BDP_370834
genus_3	BUP	44734	BUP_223128
genus_3	BDP	40592	BDP_374445
genus_3	BDP	46295	BDP_91876
genus_3	BUP	18460	BUP_68120
genus_3	BUP	12586	BUP_347659
genus_3	BUP	41305	BUP_206784
genus_3	BDP	40763	BDP_164664
genus_3	BDP	41589	BDP_32358
genus_3	BDP	42387	BDP_230688
genus_3	BDP	43161	BDP_378001
genus_3	BDP	43676	BDP_421467
genus_3	BDP	45164	BDP_117677
genus_3	BDP	46232	BDP_33739
genus_3	BDP	46955	BDP_328385
genus_3	BDP	46981	BDP_337901
genus_3	BDP	47401	BDP_21210
genus_3	BDP	49488	BDP_307568
genus_3	BDP	50637	BDP_365882
genus_3	BDP	51755	BDP_376318
genus_3	BDP	52338	BDP_366966
genus_3	BDP	54928	BDP_13009
genus_3	BUP	52689	BUP_170167
genus_3	BUP	43282	BUP_307699
genus_3	BDP	41080	BDP_268462
genus_3	BDP	46243	BDP_65625
genus_3	BDP	48182	BDP_112859
genus_3	BUP	50628	BUP_146246
genus_3	BDP	50144	BDP_12121
genus_3	BUP	15250	BUP_346380
genus_3	BDP	42143	BDP_36225
genus_3	BDP	41916	BDP_63192
genus_3	BDP	41983	BDP_10058
genus_3	BUP	41418	BUP_145076
genus_3	BUP	40598	BUP_338163
genus_3	BUP	40954	BUP_310374
genus_3	BUP	44778	BUP_359560
genus_3	BUP	37904	BUP_281441
genus_3	BDP	42816	BDP_204997
genus_3	BUP	41934	BUP_285530
genus_3	BUP	25338	BUP_88906
genus_3	BUP	18884	BUP_121127
genus_3	BDP	50852	BDP_411627
genus_3	BDP	45564	BDP_35461
genus_3	BDP	39111	BDP_296940
genus_3	BDP	41674	BDP_355133
genus_3	BDP	43328	BDP_251427
genus_3	BDP	42262	BDP_207386
genus_3	BDP	42806	BDP_170148
genus_3	BDP	39658	BDP_241091
genus_3	BDP	42343	BDP_168298
genus_3	BDP	38952	BDP_192138
genus_3	BDP	31781	BDP_300208
genus_3	BDP	37139	BDP_410274
genus_3	BDP	39692	BDP_169101
genus_3	BDP	46887	BDP_283166
genus_3	BDP	51616	BDP_257655
genus_3	BUP	12878	BUP_175919
genus_3	BDP	39617	BDP_61173
genus_3	BUP	42774	BUP_101288
genus_3	BDP	24262	BDP_333506
genus_3	BDP	43173	BDP_85482
genus_3	BUP	14499	BUP_283529
genus_3	BUP	12988	BUP_309696
genus_3	BDP	41552	BDP_11531
genus_3	BDP	40086	BDP_5152
genus_3	BDP	40062	BDP_309540
genus_3	BDP	40820	BDP_330815
genus_3	BDP	40914	BDP_233343
genus_3	BDP	41409	BDP_249166
genus_3	BDP	41931	BDP_165687
genus_3	BDP	39448	BDP_180152
genus_3	BDP	43745	BDP_52874
genus_3	BDP	43939	BDP_34183
genus_3	BDP	38987	BDP_188393
genus_3	BDP	43173	BDP_351867
genus_3	BDP	43999	BDP_170080
genus_3	BDP	41993	BDP_30581
genus_3	BUP	25069	BUP_149119
genus_3	BDP	38727	BDP_357562
genus_3	BDP	39880	BDP_140300
genus_3	BDP	40626	BDP_195368
genus_3	BDP	41673	BDP_395273
genus_3	BDP	40534	BDP_414605
genus_3	BDP	41672	BDP_181339
genus_3	BDP	42005	BDP_4014
genus_3	BDP	42521	BDP_129318
genus_3	BUP	86335	BUP_198342
genus_3	BUP	32110	BUP_82741
genus_3	BDP	40741	BDP_106133
genus_3	BDP	42295	BDP_4425
genus_3	BDP	40914	BDP_102874
genus_3	BDP	42052	BDP_138942
genus_3	BDP	40167	BDP_234213
genus_3	BDP	42320	BDP_201242
genus_3	BDP	40566	BDP_75725
genus_3	BDP	41998	BDP_235937
genus_3	BDP	42042	BDP_29772
genus_3	BDP	41692	BDP_130397
genus_3	BUP	19677	BUP_200795
genus_3	BDP	40404	BDP_83646
genus_3	BDP	40727	BDP_70659
genus_3	BDP	42484	BDP_98928
genus_3	BUP	38829	BUP_142889
genus_3	BDP	40429	BDP_43062
genus_3	BDP	43049	BDP_153317
genus_3	BDP	47739	BDP_3654
genus_3	BUP	40086	BUP_81159
genus_3	BUP	33988	BUP_288737
genus_3	BDP	41112	BDP_60433
genus_3	BDP	45694	BDP_185873
genus_3	BDP	34275	BDP_392774
genus_3	BDP	39163	BDP_359289
genus_3	BDP	41923	BDP_80020
genus_3	BDP	43106	BDP_16517
genus_3	BDP	40321	BDP_111564
genus_3	BDP	41460	BDP_382268
genus_3	BUP	34471	BUP_156304
genus_3	BDP	42916	BDP_47717
genus_3	BUP	42327	BUP_144049
genus_3	BDP	40170	BDP_36181
genus_3	BDP	41532	BDP_134638
genus_3	BDP	41865	BDP_191684
genus_3	BDP	40220	BDP_192986
genus_3	BDP	41222	BDP_288950
genus_3	BDP	37670	BDP_29509
genus_3	BDP	39920	BDP_123702
genus_3	BUP	36385	BUP_98043
genus_3	BDP	39592	BDP_121927
genus_3	BDP	40218	BDP_3053
genus_3	BDP	40561	BDP_13710
genus_3	BUP	22965	BUP_171808
genus_3	BDP	40899	BDP_4160
genus_3	BUP	33124	BUP_22425
genus_3	BDP	40874	BDP_296393
genus_3	BDP	39922	BDP_102065
genus_3	BDP	41031	BDP_227918
genus_3	BDP	43402	BDP_115976
genus_3	BUP	48016	BUP_324732
genus_3	BUP	34746	BUP_120584
genus_3	BDP	38736	BDP_199113
genus_3	BDP	41497	BDP_47770
genus_3	BDP	40147	BDP_244377
genus_3	BDP	40590	BDP_46865
genus_3	BDP	41627	BDP_423817
genus_3	BDP	39921	BDP_305970
genus_3	BDP	38240	BDP_321958
genus_3	BDP	43152	BDP_69534
genus_3	BDP	43122	BDP_8271
genus_3	BUP	22017	BUP_269566
genus_3	BDP	44520	BDP_321066
genus_3	BDP	42140	BDP_8229
genus_3	BDP	41180	BDP_19682
genus_3	BDP	41922	BDP_32815
genus_3	BDP	41123	BDP_281343
genus_3	BDP	44259	BDP_393229
genus_3	BDP	42191	BDP_165686
genus_3	BUP	61032	BUP_148957
genus_3	BDP	40104	BDP_318155
genus_3	BDP	41431	BDP_2081
genus_3	BUP	43040	BUP_270654
genus_3	BDP	41334	BDP_51080
genus_3	BDP	40510	BDP_175129
genus_3	BDP	40962	BDP_276521
genus_3	BDP	36450	BDP_47995
genus_3	BUP	36517	BUP_316540
genus_3	BDP	38680	BDP_349201
genus_3	BDP	45389	BDP_226334
genus_3	BDP	40089	BDP_359489
genus_3	BDP	39025	BDP_236953
genus_3	BDP	46638	BDP_158382
genus_3	BUP	18173	BUP_111259
genus_3	BUP	32183	BUP_333445
genus_3	BDP	41606	BDP_110973
genus_3	BDP	41867	BDP_190050
genus_3	BUP	44060	BUP_26703
genus_3	BDP	40885	BDP_376720
genus_3	BDP	39211	BDP_429818
genus_3	BDP	40780	BDP_67883
genus_3	BDP	38131	BDP_291079
genus_3	BDP	38792	BDP_121771
genus_3	BDP	39271	BDP_231267
genus_3	BDP	37953	BDP_215768
genus_3	BDP	43719	BDP_6370
genus_3	BDP	39207	BDP_263214
genus_3	BDP	39889	BDP_413365
genus_3	BDP	42679	BDP_94172
genus_3	BDP	27484	BDP_116445
genus_3	BDP	40535	BDP_385660
genus_3	BDP	41828	BDP_337747
genus_3	BUP	29876	BUP_151266
genus_3	BUP	26967	BUP_130470
genus_3	BUP	25000	BUP_191736
genus_3	BUP	27408	BUP_3722
genus_3	BUP	35293	BUP_359362
genus_3	BUP	30827	BUP_165279
genus_3	BUP	25715	BUP_359012
genus_3	BDP	39364	BDP_215910
genus_3	BDP	40714	BDP_99833
genus_3	BDP	41463	BDP_225498
genus_3	BUP	29855	BUP_147981
genus_3	BUP	34412	BUP_102745
genus_3	BUP	32465	BUP_135673
genus_3	BUP	38850	BUP_284824
genus_3	BDP	40304	BDP_57825
genus_3	BDP	42105	BDP_272948
genus_3	BUP	26001	BUP_96086
genus_3	BUP	36222	BUP_60161
genus_3	BUP	26560	BUP_194817
genus_3	BUP	24766	BUP_107346
genus_3	BDP	38923	BDP_206304
genus_3	BDP	38525	BDP_55731
genus_3	BDP	40421	BDP_363826
genus_3	BUP	33627	BUP_198628
genus_3	BUP	36627	BUP_354713
genus_3	BDP	43204	BDP_7390
genus_3	BDP	43341	BDP_82231
genus_3	BDP	31904	BDP_401172
genus_3	BDP	41207	BDP_59573
genus_3	BUP	25042	BUP_76145
genus_3	BUP	21977	BUP_188506
genus_3	BDP	39988	BDP_296742
genus_3	BDP	40005	BDP_188839
genus_3	BDP	41100	BDP_121254
genus_3	BUP	32635	BUP_45216
genus_3	BDP	39670	BDP_321937
genus_3	BDP	41620	BDP_69014
genus_3	BUP	33905	BUP_26945
genus_3	BUP	24188	BUP_64557
genus_3	BDP	41714	BDP_186099
genus_3	BDP	42768	BDP_399251
genus_3	BDP	45862	BDP_90755
genus_3	BUP	39107	BUP_306244
genus_3	BDP	41630	BDP_50300
genus_3	BDP	38628	BDP_383538
genus_3	BDP	37941	BDP_315755
genus_3	BDP	41543	BDP_71527
genus_3	BDP	39621	BDP_65431
genus_3	BDP	42215	BDP_160352
genus_3	BDP	37575	BDP_261949
genus_3	BDP	40516	BDP_254675
genus_3	BDP	40915	BDP_19260
genus_3	BDP	42612	BDP_121480
genus_3	BDP	39302	BDP_148639
genus_3	BDP	41549	BDP_357220
genus_3	BDP	40206	BDP_16413
genus_3	BDP	40393	BDP_395203
genus_3	BDP	39547	BDP_302038
genus_3	BDP	40543	BDP_327659
genus_3	BDP	41236	BDP_116462
genus_3	BUP	27809	BUP_86470
genus_3	BDP	38328	BDP_56863
genus_3	BDP	41645	BDP_92495
genus_3	BUP	27540	BUP_253097
genus_3	BDP	41540	BDP_155497
genus_3	BUP	24192	BUP_362413
genus_3	BDP	36330	BDP_181026
genus_3	BUP	34856	BUP_232077
genus_3	BDP	42578	BDP_53971
genus_3	BDP	39302	BDP_132659
genus_3	BDP	39595	BDP_82189
genus_3	BDP	40070	BDP_398293
genus_3	BDP	37557	BDP_422245
genus_3	BDP	39781	BDP_231839
genus_3	BDP	36587	BDP_223141
genus_3	BDP	38571	BDP_308945
genus_3	BDP	38743	BDP_162133
genus_3	BUP	18543	BUP_70176
genus_3	BDP	38878	BDP_254694
genus_3	BDP	39661	BDP_85751
genus_3	BDP	41274	BDP_132645
genus_3	BDP	42110	BDP_84179
genus_3	BUP	34545	BUP_35715
genus_3	BDP	41692	BDP_303857
genus_3	BDP	38747	BDP_285182
genus_3	BDP	38592	BDP_24270
genus_3	BDP	38817	BDP_116421
genus_3	BDP	42362	BDP_160708
genus_3	BDP	41408	BDP_195671
genus_3	BDP	40227	BDP_280346
genus_3	BDP	41849	BDP_251808
genus_3	BUP	25076	BUP_25721
genus_3	BDP	42856	BDP_346813
genus_3	BDP	39560	BDP_124491
genus_3	BDP	40974	BDP_82525
genus_3	BDP	41231	BDP_304764
genus_3	BUP	20263	BUP_324549
genus_3	BDP	40919	BDP_31143
genus_3	BDP	40109	BDP_122487
genus_3	BUP	102284	BUP_133671
genus_3	BUP	36585	BUP_223155
genus_3	BDP	41948	BDP_158267
genus_3	BUP	66565	BUP_364017
genus_3	BDP	38734	BDP_55338
genus_3	BDP	40800	BDP_24595
genus_3	BDP	40541	BDP_309420
genus_3	BDP	45047	BDP_282322
genus_3	BDP	45884	BDP_124602
genus_3	BDP	39380	BDP_307009
genus_3	BDP	41947	BDP_13746
genus_3	BDP	42763	BDP_85654
genus_3	BDP	37319	BDP_298812
genus_3	BDP	43957	BDP_352940
genus_3	BDP	40748	BDP_410816
genus_3	BDP	41641	BDP_111607
genus_3	BDP	36823	BDP_150563
genus_3	BDP	39871	BDP_147968
genus_3	BDP	49729	BDP_423391
genus_3	BUP	52136	BUP_359502
genus_3	BUP	38493	BUP_326256
genus_3	BDP	41227	BDP_255448
genus_3	BUP	38215	BUP_63734
genus_3	BDP	40307	BDP_365415
genus_3	BDP	40721	BDP_2372
genus_3	BDP	39252	BDP_23347
genus_3	BDP	39209	BDP_416374
genus_3	BUP	26441	BUP_340295
genus_3	BDP	37977	BDP_303167
genus_3	BDP	39948	BDP_424218
genus_3	BDP	39298	BDP_409910
genus_3	BDP	40653	BDP_183217
genus_3	BDP	38423	BDP_246789
genus_3	BUP	26240	BUP_205307
genus_3	BUP	42543	BUP_209479
genus_3	BDP	38276	BDP_155558
genus_3	BDP	40251	BDP_408862
genus_3	BDP	38795	BDP_3987
genus_3	BDP	41618	BDP_429310
genus_3	BDP	38224	BDP_31699
genus_3	BDP	39195	BDP_236819
genus_3	BDP	41033	BDP_229990
genus_3	BDP	41877	BDP_134781
genus_3	BUP	32887	BUP_36065
genus_3	BDP	38098	BDP_340378
genus_3	BDP	39484	BDP_312416
genus_3	BDP	39611	BDP_215871
genus_3	BDP	40591	BDP_199070
genus_3	BDP	38805	BDP_151598
genus_3	BDP	39071	BDP_76442
genus_3	BDP	39958	BDP_261489
genus_3	BDP	40571	BDP_15990
genus_3	BDP	42562	BDP_94802
genus_3	BUP	41592	BUP_243957
genus_3	BDP	33400	BDP_135912
genus_3	BDP	41515	BDP_113686
genus_3	BDP	38105	BDP_209357
genus_3	BUP	31933	BUP_265851
genus_3	BDP	38586	BDP_25320
genus_3	BDP	40185	BDP_85859
genus_3	BUP	31673	BUP_288353
genus_3	BUP	25187	BUP_186093
genus_3	BDP	42702	BDP_343092
genus_3	BDP	38692	BDP_134684
genus_3	BDP	41975	BDP_76443
genus_3	BDP	40361	BDP_86065
genus_3	BDP	39037	BDP_3582
genus_3	BDP	39535	BDP_19084
genus_3	BDP	40164	BDP_342381
genus_3	BUP	24459	BUP_315966
genus_3	BUP	35413	BUP_156609
genus_3	BDP	39066	BDP_149451
genus_3	BDP	39594	BDP_27004
genus_3	BUP	23869	BUP_324457
genus_3	BDP	41454	BDP_128713
genus_3	BDP	27084	BDP_251913
genus_3	BDP	40520	BDP_384640
genus_3	BDP	41630	BDP_63656
genus_3	BUP	35401	BUP_124454
genus_3	BDP	39491	BDP_122382
genus_3	BUP	28308	BUP_167292
genus_3	BUP	38134	BUP_313140
genus_3	BDP	37424	BDP_180867
genus_3	BDP	38608	BDP_112131
genus_3	BUP	21816	BUP_189308
genus_3	BDP	38007	BDP_151744
genus_3	BUP	33456	BUP_11478
genus_3	BDP	42495	BDP_73859
genus_3	BDP	42601	BDP_309873
genus_3	BUP	43400	BUP_195278
genus_3	BDP	39072	BDP_293532
genus_3	BDP	39236	BDP_194134
genus_3	BDP	44172	BDP_131822
genus_3	BDP	40667	BDP_359864
genus_3	BDP	40054	BDP_287536
genus_3	BDP	40980	BDP_1202
genus_3	BDP	41221	BDP_417726
genus_3	BDP	40448	BDP_225500
genus_3	BUP	24463	BUP_91940
genus_3	BDP	38996	BDP_173203
genus_3	BDP	40356	BDP_12137
genus_3	BDP	40579	BDP_147213
genus_3	BDP	40877	BDP_54165
genus_3	BDP	41041	BDP_283226
genus_3	BDP	41245	BDP_271270
genus_3	BDP	42003	BDP_129640
genus_3	BDP	39209	BDP_96429
genus_3	BDP	40062	BDP_236172
genus_3	BDP	41352	BDP_226512
genus_3	BDP	43408	BDP_151653
genus_3	BUP	40152	BUP_330220
genus_3	BUP	46106	BUP_228180
genus_3	BDP	38930	BDP_181517
genus_3	BDP	41999	BDP_195150
genus_3	BDP	42419	BDP_312320
genus_3	BDP	41300	BDP_77198
genus_3	BDP	44150	BDP_10243
genus_3	BDP	42235	BDP_150387
genus_3	BDP	39701	BDP_58124
genus_3	BDP	39966	BDP_46907
genus_3	BUP	33639	BUP_287243
genus_3	BDP	39728	BDP_135228
genus_3	BDP	40043	BDP_53769
genus_3	BDP	40255	BDP_55336
genus_3	BDP	39963	BDP_348825
genus_3	BUP	35175	BUP_33654
genus_3	BDP	40559	BDP_416737
genus_3	BDP	41201	BDP_184101
genus_3	BDP	41272	BDP_6457
genus_3	BDP	38584	BDP_142277
genus_3	BDP	42234	BDP_11505
genus_3	BUP	26010	BUP_192039
genus_3	BUP	41870	BUP_296826
genus_3	BDP	41434	BDP_345007
genus_3	BDP	43018	BDP_11381
genus_3	BUP	36951	BUP_57942
genus_3	BDP	41973	BDP_3788
genus_3	BDP	40392	BDP_211897
genus_3	BDP	39497	BDP_127617
genus_3	BDP	41909	BDP_299837
genus_3	BDP	39460	BDP_86192
genus_3	BUP	35648	BUP_358610
genus_3	BDP	40360	BDP_91091
genus_3	BUP	27120	BUP_146694
genus_3	BDP	35319	BDP_98115
genus_3	BDP	39604	BDP_324081
genus_3	BUP	23434	BUP_256137
genus_3	BDP	39793	BDP_249207
genus_3	BDP	38387	BDP_363691
genus_3	BUP	25255	BUP_356505
genus_3	BUP	40344	BUP_124187
genus_3	BDP	37672	BDP_201783
genus_3	BDP	41409	BDP_112048
genus_3	BDP	40847	BDP_344577
genus_3	BUP	24551	BUP_41117
genus_3	BDP	40856	BDP_33277
genus_3	BDP	42361	BDP_179347
genus_3	BDP	37746	BDP_37711
genus_3	BDP	41795	BDP_187445
genus_3	BDP	42303	BDP_48198
genus_3	BUP	46937	BUP_40228
genus_3	BDP	37548	BDP_217222
genus_3	BDP	40654	BDP_237803
genus_3	BDP	41054	BDP_23369
genus_3	BUP	39635	BUP_301461
genus_3	BUP	32629	BUP_68706
genus_3	BUP	33571	BUP_92342
genus_3	BUP	46831	BUP_183446
genus_3	BDP	41081	BDP_374896
genus_3	BUP	27363	BUP_344295
genus_3	BDP	41601	BDP_245833
genus_3	BDP	40242	BDP_378703
genus_3	BDP	41864	BDP_198817
genus_3	BDP	39676	BDP_331241
genus_3	BDP	41366	BDP_375093
genus_3	BUP	31895	BUP_141493
genus_3	BDP	44318	BDP_295630
genus_3	BDP	41424	BDP_231655
genus_3	BDP	37549	BDP_33053
genus_3	BUP	26959	BUP_309932
genus_3	BDP	39516	BDP_336828
genus_3	BDP	37282	BDP_163193
genus_3	BDP	44604	BDP_209233
genus_3	BUP	27053	BUP_260335
genus_3	BUP	36044	BUP_43608
genus_3	BUP	31759	BUP_13579
genus_3	BUP	38987	BUP_62794
genus_3	BUP	27378	BUP_155143
genus_3	BDP	41977	BDP_70559
genus_3	BDP	31929	BDP_221356
genus_3	BUP	36629	BUP_159878
genus_3	BDP	39693	BDP_50180
genus_3	BUP	33127	BUP_289574
genus_3	BDP	41732	BDP_7106
genus_3	BUP	28022	BUP_192174
genus_3	BDP	42524	BDP_294292
genus_3	BDP	41126	BDP_105913
genus_3	BDP	38207	BDP_396074
genus_3	BDP	41211	BDP_349845
genus_3	BDP	38999	BDP_171530
genus_3	BUP	32112	BUP_329096
genus_3	BUP	31861	BUP_338626
genus_3	BDP	42179	BDP_368499
genus_3	BDP	40874	BDP_429633
genus_3	BDP	40427	BDP_122412
genus_3	BUP	28803	BUP_333162
genus_3	BDP	42102	BDP_134125
genus_3	BDP	42283	BDP_113767
genus_3	BUP	33357	BUP_362531
genus_3	BDP	38402	BDP_195325
genus_3	BDP	41068	BDP_351334
genus_3	BDP	40617	BDP_46961
genus_3	BDP	42124	BDP_65501
genus_3	BDP	39735	BDP_44995
genus_3	BUP	24101	BUP_306636
genus_3	BUP	32796	BUP_203297
genus_3	BUP	25172	BUP_102328
genus_3	BUP	22835	BUP_121097
genus_3	BDP	37954	BDP_25788
genus_3	BDP	40184	BDP_375084
genus_3	BUP	39543	BUP_257304
genus_3	BDP	37396	BDP_89061
genus_3	BDP	40036	BDP_98383
genus_3	BUP	24465	BUP_221747
genus_3	BDP	42611	BDP_388526
genus_3	BUP	27240	BUP_143102
genus_3	BUP	38854	BUP_314476
genus_3	BDP	44568	BDP_44856
genus_3	BDP	39954	BDP_137842
genus_3	BDP	39198	BDP_254257
genus_3	BDP	42967	BDP_286946
genus_3	BDP	39361	BDP_136912
genus_3	BUP	27152	BUP_165689
genus_3	BUP	26919	BUP_343190
genus_3	BUP	27338	BUP_82562
genus_3	BDP	39225	BDP_38759
genus_3	BUP	26131	BUP_81359
genus_3	BUP	33244	BUP_122293
genus_3	BUP	36818	BUP_332306
genus_3	BDP	39590	BDP_44401
genus_3	BDP	41409	BDP_380189
genus_3	BUP	31447	BUP_96073
genus_3	BDP	38818	BDP_169908
genus_3	BUP	26153	BUP_307133
genus_3	BDP	40702	BDP_207895
genus_3	BUP	40404	BUP_24975
genus_3	BUP	35601	BUP_255966
genus_3	BDP	37202	BDP_146516
genus_3	BUP	22604	BUP_279478
genus_3	BDP	39426	BDP_228981
genus_3	BDP	41475	BDP_20984
genus_3	BDP	39063	BDP_138021
genus_3	BDP	37065	BDP_36678
genus_3	BUP	36792	BUP_343791
genus_3	BDP	32449	BDP_362639
genus_3	BUP	26683	BUP_262185
genus_3	BUP	25382	BUP_5194
genus_3	BUP	31572	BUP_345469
genus_3	BUP	24870	BUP_231166
genus_3	BDP	39685	BDP_164645
genus_3	BDP	38680	BDP_297062
genus_3	BDP	40497	BDP_142459
genus_3	BDP	34132	BDP_27246
genus_3	BUP	31387	BUP_238354
genus_3	BDP	36349	BDP_279820
genus_3	BDP	38205	BDP_58229
genus_3	BUP	21752	BUP_16305
genus_3	BUP	38517	BUP_96335
genus_3	BDP	39802	BDP_136818
genus_3	BDP	40474	BDP_215242
genus_3	BDP	38660	BDP_470
genus_3	BDP	39003	BDP_46111
genus_3	BUP	37580	BUP_172519
genus_3	BDP	63648	BDP_321342
genus_3	BDP	43656	BDP_355204
genus_3	BDP	38577	BDP_13978
genus_3	BUP	43903	BUP_219952
genus_3	BDP	41388	BDP_125483
genus_3	BDP	40951	BDP_139441
genus_3	BDP	32907	BDP_146951
genus_3	BDP	41441	BDP_81083
genus_3	BDP	39710	BDP_138589
genus_3	BUP	40329	BUP_35114
genus_3	BUP	42975	BUP_346509
genus_3	BDP	38508	BDP_391751
genus_3	BDP	42429	BDP_274015
genus_3	BUP	39593	BUP_292816
genus_3	BDP	38879	BDP_201013
genus_3	BDP	38494	BDP_27144
genus_3	BDP	37481	BDP_18517
genus_3	BUP	28858	BUP_266183
genus_3	BUP	27444	BUP_289450
genus_3	BDP	42735	BDP_323736
genus_3	BDP	41151	BDP_33094
genus_3	BDP	41767	BDP_71979
genus_3	BDP	42270	BDP_159950
genus_3	BDP	40844	BDP_358282
genus_3	BUP	41460	BUP_356221
genus_3	BUP	42823	BUP_112752
genus_3	BDP	41663	BDP_63027
genus_3	BDP	41349	BDP_164850
genus_3	BUP	24636	BUP_251021
genus_3	BDP	41350	BDP_276181
genus_3	BDP	42321	BDP_297334
genus_3	BDP	38218	BDP_408947
genus_3	BDP	42214	BDP_399067
genus_3	BUP	28622	BUP_153119
genus_3	BDP	42229	BDP_261344
genus_3	BDP	38975	BDP_299601
genus_3	BUP	32706	BUP_285853
genus_3	BUP	35877	BUP_177872
genus_3	BDP	41315	BDP_246937
genus_3	BDP	40946	BDP_279153
genus_3	BDP	41238	BDP_274661
genus_3	BUP	41631	BUP_335755
genus_3	BDP	38158	BDP_47399
genus_3	BUP	42611	BUP_126573
genus_3	BUP	27267	BUP_314528
genus_3	BDP	39088	BDP_122878
genus_3	BDP	39570	BDP_17214
genus_3	BDP	41386	BDP_351856
genus_3	BDP	38332	BDP_64668
genus_3	BDP	37764	BDP_128201
genus_3	BDP	39299	BDP_372945
genus_3	BDP	38839	BDP_91557
genus_3	BDP	39131	BDP_405875
genus_3	BDP	39506	BDP_305480
genus_3	BDP	42935	BDP_2491
genus_3	BUP	33889	BUP_258512
genus_3	BDP	38714	BDP_90097
genus_3	BUP	30692	BUP_11997
genus_3	BDP	38212	BDP_128506
genus_3	BDP	38674	BDP_146814
genus_3	BDP	39711	BDP_149644
genus_3	BDP	40258	BDP_148514
genus_3	BDP	37880	BDP_236331
genus_3	BDP	39280	BDP_97546
genus_3	BDP	39611	BDP_235621
genus_3	BUP	31685	BUP_54953
genus_3	BUP	38924	BUP_90512
genus_3	BUP	36368	BUP_33681
genus_3	BDP	39382	BDP_311770
genus_3	BDP	39979	BDP_144314
genus_3	BDP	40239	BDP_22132
genus_3	BDP	40305	BDP_58134
genus_3	BDP	41581	BDP_104010
genus_3	BUP	28752	BUP_295204
genus_3	BDP	39848	BDP_129508
genus_3	BDP	39281	BDP_104434
genus_3	BDP	41967	BDP_121768
genus_3	BUP	26425	BUP_226767
genus_3	BDP	39193	BDP_96223
genus_3	BDP	39818	BDP_214021
genus_3	BDP	41266	BDP_172544
genus_3	BDP	38815	BDP_68571
genus_3	BUP	23758	BUP_279666
genus_3	BDP	40666	BDP_412857
genus_3	BDP	38827	BDP_276161
genus_3	BDP	37583	BDP_334885
